Open,High,Low,Close,Adj Close,Volume,Return,Volatility,Market Capitalization,Compounded Daily Growth Rate
1133.8182373046875,1134.6868896484375,1001.1943359375,1018.7037963867188,1004.2149047851562,44093509,-0.12340671976786699,0.4974017200351495,47089249021.65228,0.7380432212109324
1013.0806274414062,1077.495361328125,1013.0806274414062,1054.728515625,1039.727294921875,29789288,0.0353632914357036,0.52350312782339,31138385107.670166,0.7641428587347601
992.051025390625,1006.6802978515625,958.8607177734375,971.9356689453125,958.1119384765625,27985242,-0.07849683160469689,0.568926026254546,27503070491.595703,0.704160065430726
912.5040283203125,1042.33935546875,861.6671752929688,1010.6119384765625,996.2381591796875,36648701,0.03979303442296667,0.5942665567941132,34889683023.96677,0.7321807311536893
969.695556640625,987.2050170898438,918.9043579101562,928.687744140625,915.4791870117188,19241129,-0.08106394869966937,0.6369298368469414,18337848186.242188,0.6728272699245602
957.534912109375,969.1926879882812,917.2586059570312,921.6473999023438,908.5390014648438,22722989,-0.0075809595665506935,0.630341847339219,21432906000.67755,0.6677265935959894
937.46533203125,947.1572875976562,878.6737670898438,885.53125,872.9364624023438,22365207,-0.03918651526187844,0.6327094226879434,20417544742.55713,0.641560715245278
841.2775268554688,884.1597290039062,815.7676391601562,839.0831298828125,827.1489868164062,30702005,-0.05245226536859937,0.6408243185056007,26095589278.504944,0.6079094023591642
859.0155639648438,946.242919921875,850.3294067382812,930.7449951171875,917.5071411132812,31680237,0.10924050546359654,0.7785789649845624,28457918548.117584,0.6743177327489522
837.7116088867188,868.6160888671875,800.6354370117188,808.3158569335938,796.8193359375,20335474,-0.13153886276678717,0.8755795055236406,16972510501.985413,0.5856187450396767
850.3294067382812,886.9027099609375,819.0592651367188,862.5814819335938,850.3131103515625,22867443,0.06713418341916566,0.9333003854760877,19505494112.856537,0.6249337812828719
881.23388671875,1052.8997802734375,880.7310180664062,989.5365600585938,975.4625244140625,36565149,0.14718038908093978,1.1048368211273134,35351749126.14267,0.7169117783619079
1001.92578125,1021.2182006835938,953.0546875,974.8615112304688,960.9962158203125,22872244,-0.014830223986121438,1.1046923177722852,22578025610.559937,0.7062798161105122
1001.1943359375,1012.4406127929688,956.5748901367188,974.3129272460938,960.4554443359375,20828970,-0.0005627301704450582,1.1050568232375686,20506282420.028687,0.7058823711492104
951.4546508789062,982.7247924804688,932.619384765625,942.1741333007812,928.7737426757812,15114933,-0.0329861105673237,1.102307179603317,14475149455.507416,0.6825980572069579
981.9476318359375,1033.0130615234375,958.220703125,1018.3380737304688,1003.8544311523438,22146405,0.08083849655568165,1.1488826426462244,22049334700.78949,0.7377782579033976
1026.10986328125,1028.258544921875,955.6605834960938,987.8908081054688,973.8402099609375,20798729,-0.029898975998670863,1.1475634368799523,20631498154.940765,0.7157194434780026
1037.2647705078125,1037.2647705078125,965.8096313476562,985.1477661132812,971.1361694335938,20683903,-0.002776665163478964,1.1475346183737591,20715698314.880768,0.7137321302324727
1007.6860961914062,1109.9998779296875,1005.7659912109375,1102.7767333984375,1087.092041015625,27186812,0.1194023590483686,1.2320597532440192,28760464460.171387,0.7989534303108474
1078.91259765625,1123.7149658203125,1060.6259765625,1090.021728515625,1074.5185546875,24940165,-0.011566262232886704,1.2278991232499148,27238911759.64142,0.7897125254240078
1109.9998779296875,1127.1893310546875,1090.7989501953125,1115.440185546875,1099.575439453125,16516428,0.023319220494681714,1.1402295026652285,18316621876.054688,0.8081280059317822
1100.8109130859375,1110.914306640625,1078.91259765625,1087.27880859375,1071.8145751953125,11836892,-0.025246873223702337,1.1405066067301657,12960372282.428223,0.7877253006174991
1094.501953125,1130.115234375,1045.082275390625,1051.345458984375,1036.3924560546875,17660921,-0.03304888251786131,1.1078819846225658,19207995689.683716,0.7616918597010444
1051.345458984375,1085.724365234375,1046.9110107421875,1067.986328125,1052.796630859375,18727853,0.015828164756330976,1.1014940524332286,19969840911.944397,0.7737480439499487
1111.82861328125,1124.6292724609375,1090.4788818359375,1119.1431884765625,1103.225830078125,16634667,0.04790029516705108,1.0622591413001676,18423793257.856567,0.8108108036400796
1120.971923828125,1149.316162109375,1099.0279541015625,1137.2470703125,1121.0721435546875,18015466,0.0161765554420088,1.0599563992137313,20252483490.949097,0.8239269295581431
1106.342529296875,1144.7445068359375,1064.2833251953125,1131.349609375,1115.258544921875,30685814,-0.005185734121855745,1.0446650320307516,33892908587.26709,0.8196542635656175
1206.919189453125,1266.2593994140625,1188.632568359375,1246.7840576171875,1229.0513916015625,71341683,0.1020325169917704,1.0574952309410721,87568062282.0694,0.9032856511402535
1250.212890625,1267.1280517578125,1237.366455078125,1253.458740234375,1235.631103515625,32732251,0.005353519381651406,1.007007518377331,40988871412.93756,0.9081214083808005
1234.486328125,1366.8817138671875,1231.7890625,1295.6094970703125,1277.1822509765625,67493154,0.0336275582777108,0.8411580749188858,87696243452.32507,0.9386593139643626
1311.153076171875,1348.6407470703125,1301.095458984375,1307.2672119140625,1288.674072265625,29241450,0.008997861523947659,0.8278667507398416,38741064391.26892,0.9471052404895777
1325.782470703125,1330.7655029296875,1272.8883056640625,1305.8043212890625,1287.2320556640625,39226700,-0.0011190448377099704,0.6862420572539092,51066373426.78223,0.9460453872594398
1321.119384765625,1329.1197509765625,1298.3524169921875,1304.70703125,1286.150390625,18747336,-0.0008403173593263258,0.6799953476454846,24629051781.779297,0.9452504088978151
1329.39404296875,1366.8817138671875,1314.856201171875,1340.4117431640625,1321.3472900390625,35672949,0.02736607610664521,0.6784635450026529,47832749937.277405,0.9711182035275502
1316.63916015625,1339.4974365234375,1296.0208740234375,1312.2503662109375,1293.58642578125,26728434,-0.02100949734045876,0.6680335077311653,35221638609.621826,0.9507154982132671
1329.16552734375,1352.298095703125,1323.2222900390625,1335.52001953125,1316.525146484375,22451881,0.017732632369158674,0.6248459566534973,30035232656.878845,0.9675741866307445
1338.5831298828125,1357.7384033203125,1321.66796875,1335.611572265625,1316.615478515625,20244547,6.855212429313084e-05,0.6054514101506518,27121684115.738464,0.9676405158966492
1330.3541259765625,1383.979736328125,1321.2108154296875,1377.8536376953125,1358.256591796875,25013483,0.031627507807551636,0.6037266125723549,33833118939.07733,0.9982445738680737
1412.64404296875,1444.55419921875,1405.4207763671875,1428.0048828125,1407.694580078125,42131385,0.0363980931973833,0.4765330099991902,60036696468.38837,1.0345787729015061
1444.6456298828125,1476.6473388671875,1437.6053466796875,1441.7198486328125,1421.2144775390625,33542531,0.009604284961057363,0.46765253518564276,48875705523.39465,1.0445151622511133
1430.747802734375,1433.9937744140625,1339.4974365234375,1352.526611328125,1333.289794921875,50341601,-0.06186585929941224,0.5386606312466411,69810993959.01123,0.9798953341871832
1409.4205322265625,1409.4205322265625,1342.04150390625,1381.222900390625,1361.5780029296875,33215062,0.021216801815323594,0.523109889294587,45694991060.3988,1.000685579292393
1355.886474609375,1381.45361328125,1319.9356689453125,1325.38134765625,1306.5306396484375,24633385,-0.04042906667604651,0.5322177507260283,33272181111.980286,0.9602287952854226
1332.8115234375,1353.763671875,1306.1368408203125,1347.0257568359375,1327.8673095703125,31076130,0.01633070302216222,0.5322665004048825,41329707059.79309,0.9759100065745574
1356.8095703125,1367.885498046875,1318.0435791015625,1329.811767578125,1310.898193359375,31398044,-0.012779257687133505,0.5217626128389199,42166459672.59302,0.9634386011210889
1344.810546875,1349.148681640625,1295.1993408203125,1300.4141845703125,1281.918701171875,21157927,-0.022106574572844928,0.5325247875556057,27974461210.911438,0.9421402738390482
1301.4295654296875,1335.442138671875,1285.738525390625,1323.3046875,1304.4835205078125,27660492,0.017602470967548633,0.5316088691349686,36251573394.427734,0.9587242706566583
1324.5045166015625,1348.9178466796875,1315.2745361328125,1330.2733154296875,1311.35302734375,19583990,0.0052660796833212675,0.4002815875671413,26087758491.538086,0.9637729890602703
1340.010986328125,1345.7335205078125,1316.6590576171875,1321.3201904296875,1302.52734375,18914486,-0.006730289855591098,0.40185540321331753,25178893572.72461,0.9572865174889053
1336.6419677734375,1338.0726318359375,1307.244384765625,1314.397705078125,1295.7032470703125,16608317,-0.005239067261441965,0.3858641915980532,21967131788.606506,0.9522712290353094
1320.8125,1342.04150390625,1303.2755126953125,1334.2421875,1315.265625,17833978,0.015097776224963333,0.38814093097237135,23588262738.54895,0.9666484069567552
1342.9644775390625,1365.8087158203125,1337.426513671875,1358.88623046875,1339.5589599609375,20063139,0.018470442022918032,0.392716938061873,27117692079.49933,0.9845028303139961
1354.9635009765625,1358.655517578125,1340.7955322265625,1351.6407470703125,1332.4166259765625,20011263,-0.005331927895051325,0.393514481447709,27009712456.63385,0.9792535322102879
1366.03955078125,1419.8966064453125,1362.3013916015625,1403.2825927734375,1383.323974609375,19971851,0.03820678372937403,0.4044876215547406,27782821934.74524,1.016667660131672
1408.49755859375,1421.4195556640625,1403.6978759765625,1417.4505615234375,1397.2904052734375,11076980,0.010096304780634835,0.39536757412900325,15646884643.967285,1.0269322466889763
1426.0345458984375,1439.8795166015625,1415.281494140625,1422.9425048828125,1402.7042236328125,12690644,0.003874521982249801,0.39210536884165137,18116915975.00464,1.030911118253054
1425.1114501953125,1467.1080322265625,1422.342529296875,1458.1549072265625,1437.4158935546875,17101175,0.024746187722215707,0.39899115310478317,24706499853.230286,1.0564222383102633
1472.1844482421875,1493.4134521484375,1452.5245361328125,1459.9085693359375,1439.1444091796875,16538342,0.0012026583051525375,0.3861703834820015,24360464980.493652,1.0576927532889149
1493.78271484375,1493.78271484375,1444.4945068359375,1448.64794921875,1428.0440673828125,15707476,-0.007713236536661672,0.3671208558745923,23076459470.440186,1.0495345188996845
1440.1563720703125,1461.1085205078125,1414.95849609375,1418.7889404296875,1398.6097412109375,12928580,-0.02061163915302222,0.3733173180695448,18591731254.747314,1.0279018921174834
1424.28076171875,1457.9241943359375,1421.4656982421875,1451.093994140625,1430.455322265625,11066323,0.022769456957532963,0.30319839147067085,15932129297.102417,1.0513066600066192
1445.41748046875,1447.21728515625,1413.112548828125,1419.296630859375,1399.1102294921875,10192902,-0.02191268340275998,0.3087447497541772,14577530842.739502,1.028269710006681
1384.49951171875,1470.3385009765625,1381.73046875,1466.4619140625,1445.604736328125,19274449,0.033231448717359946,0.28580278823072436,27486028950.738586,1.0624406021423827
1444.4945068359375,1501.67431640625,1440.894775390625,1490.2291259765625,1469.0338134765625,26553701,0.016207179802045335,0.28573944774637927,39068049917.707886,1.0796597680102975
1516.488525390625,1521.611083984375,1463.2313232421875,1493.1365966796875,1471.89990234375,25593501,0.0019510225994405772,0.27811689275463763,38196283567.09772,1.0817662086173923
1484.4141845703125,1509.519775390625,1478.73779296875,1490.967529296875,1469.7618408203125,20891026,-0.0014526918619742757,0.25951964863160193,31213883277.64624,1.080194735649575
1483.260498046875,1536.79443359375,1481.96826171875,1528.3951416015625,1506.656982421875,20235778,0.025102902356524126,0.26489887239180937,30543505868.512695,1.1073107586246176
1541.409423828125,1651.061767578125,1534.0255126953125,1623.9256591796875,1600.8287353515625,52902086,0.06250380871926953,0.32904318254715015,84248880609.26575,1.1765218984744799
1636.84765625,1665.2760009765625,1601.4044189453125,1611.6959228515625,1588.7730712890625,30099352,-0.007530970558284555,0.32960214804590987,49162481915.368164,1.1676615466958915
1615.2493896484375,1627.940673828125,1583.959716796875,1588.39013671875,1565.798583984375,18981039,-0.014460411422756336,0.3368700949321194,30482603289.28418,1.150776680328137
1602.235107421875,1636.2015380859375,1579.8985595703125,1594.804931640625,1572.1221923828125,25793110,0.004038551218358943,0.33681683976312043,41476611794.9292,1.1554241508925351
1594.0203857421875,1614.326416015625,1581.1446533203125,1585.62109375,1563.0689697265625,19839687,-0.005758596370264102,0.3389166735344007,31698572916.59015,1.14877052957109
1595.681884765625,1617.095458984375,1584.7904052734375,1607.5423583984375,1584.6785888671875,15460956,0.01382503344263264,0.33576055639483593,24752108232.156006,1.164652320560321
1594.9896240234375,1605.7886962890625,1583.4521484375,1590.4669189453125,1567.845947265625,12810973,-0.010622077461235224,0.32378640119284074,20428639176.144592,1.152281293395922
1603.25048828125,1606.9423828125,1564.9920654296875,1572.8837890625,1550.512939453125,15138210,-0.011055325749543043,0.32930619801006267,24008704891.862183,1.139542448342325
1587.5594482421875,1614.326416015625,1576.529541015625,1603.80419921875,1580.9935302734375,14232051,0.019658420012504507,0.33307043076576337,22706212357.06128,1.1619440524139162
1608.7884521484375,1631.4942626953125,1601.4505615234375,1624.802490234375,1608.2110595703125,14394766,0.013092802117523838,0.32697985568816457,23268742117.77002,1.1771571559638054
1642.7547607421875,1654.9384765625,1631.8634033203125,1650.2310791015625,1633.3798828125,14717133,0.015650264582939943,0.32840782281985004,24186150205.442688,1.1955799769103401
1666.014404296875,1714.933349609375,1654.107666015625,1709.2108154296875,1691.757568359375,23508092,0.03574028939040197,0.3397616399355146,39599863073.54297,1.2383103512744857
1716.7794189453125,1720.79443359375,1667.21435546875,1683.043701171875,1665.8575439453125,17594794,-0.015309471495026927,0.3342082468244166,29805658356.87207,1.2193524742496522
1683.5975341796875,1693.658203125,1652.16943359375,1659.553466796875,1642.607177734375,13102047,-0.013956996100959351,0.3392123596432896,21918595475.093994,1.2023339765208547
1669.7064208984375,1693.704345703125,1648.7081298828125,1683.7821044921875,1666.5885009765625,18209471,0.014599492080286103,0.322352112955769,30431781522.11017,1.2198874418889298
1687.7049560546875,1739.4852294921875,1683.7821044921875,1733.4395751953125,1715.73876953125,21879983,0.02949162517563475,0.3188427760588381,37450515536.01672,1.255863905081582
1756.7913818359375,1797.7264404296875,1753.6993408203125,1786.00439453125,1767.766845703125,34804196,0.03032399864876445,0.3271477949163743,61802259485.03906,1.293946720442308
1785.0814208984375,1792.1884765625,1741.977294921875,1769.390380859375,1751.322509765625,33665564,-0.009302336389959143,0.3328851928081061,59489841983.2583,1.2819099927780693
1788.7271728515625,1826.4317626953125,1659.553466796875,1702.0113525390625,1684.6314697265625,69834886,-0.03808036318564545,0.37095681693691024,121721690549.63538,1.2330943946817723
1704.7803955078125,1725.08642578125,1672.8907470703125,1701.4576416015625,1684.08349609375,30480862,-0.00032532740552759787,0.36534397346856623,51786636642.41931,1.2326932352815798
1702.9344482421875,1772.159423828125,1696.473388671875,1764.49853515625,1746.4805908203125,24863382,0.037051109597620036,0.32130530853950157,43120971317.46094,1.2783658874422426
1770.1287841796875,1783.2353515625,1753.3763427734375,1772.0670166015625,1753.9718017578125,18296469,0.004289310132321589,0.31823137461895445,32353753115.227478,1.2838491951960629
1789.6964111328125,1824.7703857421875,1787.388916015625,1819.739990234375,1801.157958984375,21086685,0.02690246654680073,0.31864907303921286,38084232682.99347,1.318387905220962
1830.308349609375,1855.2293701171875,1809.7254638671875,1849.69140625,1830.8035888671875,29885728,0.016459173385406256,0.32015804379535473,54764921650.37109,1.3400874803422163
1849.6451416015625,1919.5623779296875,1838.015380859375,1899.3487548828125,1879.9539794921875,29166875,0.02684628823220092,0.3229754709849966,54798400396.69037,1.3760638550958473
1899.5333251953125,1996.4482421875,1899.3487548828125,1980.895751953125,1960.6680908203125,60298686,0.04293418828989304,0.3442551080448187,117455719923.04285,1.4351440397494484
2011.03173828125,2029.49169921875,1964.051025390625,1990.171875,1969.849609375,40152413,0.004682792134683922,0.33585525043889963,80175188405.83044,1.4418645209709255
1990.171875,2025.061279296875,1985.0491943359375,2010.016357421875,1989.491455078125,27557211,0.009971240510006307,0.32526542530200914,55253730227.604675,1.4562416988923716
2010.2010498046875,2014.7236328125,1911.024658203125,1935.207275390625,1915.4461669921875,36331699,-0.0372181458897195,0.36852683984844536,71314552629.47205,1.4020430828923023
1937.3763427734375,1974.9423828125,1912.455322265625,1946.4678955078125,1926.5919189453125,36428722,0.005818818614618193,0.36854109657688805,70806465150.8645,1.4102013172815326
1951.682861328125,1965.0662841796875,1894.7337646484375,1907.9326171875,1888.4500732421875,37479030,-0.019797541181771794,0.38172058304601797,72330780912.01538,1.3822827986280626
1893.3492431640625,1898.6103515625,1848.860595703125,1854.306396484375,1835.3714599609375,23357691,-0.02810697831780662,0.38644583838200447,43766134208.85388,1.3434310059779466
1865.01318359375,2000.1402587890625,1846.2301025390625,1985.0030517578125,1964.7335205078125,46020527,0.07048277216819643,0.4441948815022988,88505995532.75037,1.4381197474959813
2001.986328125,2026.9072265625,1955.190185546875,1962.712646484375,1942.670654296875,37274996,-0.011229406047360113,0.44245555057085456,74216332553.99365,1.421970516906622
1990.9102783203125,2000.786376953125,1945.4986572265625,1969.7735595703125,1949.659423828125,24661487,0.0035975276862789674,0.4422629397666061,48660628534.35846,1.427086095210266
1965.8046875,1991.648681640625,1956.9439697265625,1981.172607421875,1960.9422607421875,16492208,0.005786983887655195,0.4351015329077031,32560505656.80957,1.4353446194495445
1992.8486328125,1998.2943115234375,1945.775634765625,1956.620849609375,1936.64111328125,13479498,-0.012392538499938932,0.4312046444356424,26582041476.431763,1.4175570559923358
1970.419677734375,1993.6793212890625,1938.622314453125,1969.4967041015625,1949.385498046875,23414153,0.006580658943074358,0.42793055017541454,46035756070.70892,1.42688551551017
1957.6822509765625,1979.8343505859375,1944.57568359375,1963.7740478515625,1943.72119140625,15132308,-0.0029056439841114168,0.3973068340509141,29692690677.74878,1.4227394941960123
1964.143310546875,1974.2039794921875,1947.529296875,1958.6514892578125,1938.651123046875,12415161,-0.002608527492943602,0.3979831797535456,24344475012.578064,1.4190282391101054
1959.1129150390625,1990.9102783203125,1928.3770751953125,1951.0367431640625,1931.114013671875,16612317,-0.0038877493701727772,0.3837470590933276,32554221965.346313,1.4135114129672477
1942.914306640625,1942.914306640625,1910.70166015625,1930.3154296875,1910.604248046875,15489533,-0.010620667985451693,0.38790034994659445,29845355843.51355,1.3984989775564758
1924.454345703125,1969.958251953125,1922.0084228515625,1955.4210205078125,1935.4534912109375,15273836,0.013005952516463415,0.3803494662386863,29722630354.216064,1.416687788852898
1976.142333984375,1988.141357421875,1958.00537109375,1967.419921875,1947.3299560546875,17043771,0.006136223985191425,0.37757265769235165,33628610586.60974,1.425380902442385
1956.75927734375,1960.3590087890625,1927.2232666015625,1935.576416015625,1915.8116455078125,11268922,-0.016185413955261407,0.3729301025459063,21904430714.979736,1.4023105224924308
1954.913330078125,1958.6053466796875,1917.0703125,1921.546875,1901.92529296875,12640447,-0.007248249616775504,0.3394929098702257,24495136379.52545,1.3921462257851749
1930.361572265625,1942.4527587890625,1911.07080078125,1934.3765869140625,1914.6240234375,16358609,0.006676762394392632,0.3400328557999723,31519142591.649475,1.401441255352993
1943.8372802734375,1948.729248046875,1917.9932861328125,1921.777587890625,1902.153564453125,9694004,-0.006513209014557431,0.3378730768464327,18742011856.614014,1.392313375535255
1924.454345703125,1982.55712890625,1889.38037109375,1972.7271728515625,1952.5828857421875,29935210,0.026511696921630135,0.3253447901893329,57953631084.6875,1.4292259657673776
1982.603271484375,1984.4493408203125,1941.299072265625,1948.0831298828125,1928.1905517578125,14042531,-0.012492372644275607,0.3283423448703054,27563721894.48004,1.4113715424101367
1956.75927734375,1968.666015625,1944.068115234375,1953.205810546875,1933.260986328125,13583450,0.0026296006497272817,0.31972795986467434,26574214214.91089,1.415082885935065
2006.601318359375,2006.601318359375,1901.702392578125,1920.4854736328125,1900.8746337890625,31038066,-0.016752119381060582,0.3081797037029643,60653094264.06152,1.3913772484957851
1938.29931640625,1958.9744873046875,1903.594482421875,1926.5311279296875,1906.858642578125,19308129,0.0031479823096183246,0.1722068812382356,37289489969.43878,1.3957572794600552
1930.915283203125,1973.373291015625,1924.454345703125,1964.327880859375,1944.26953125,13474719,0.019619072010689464,0.183394547135711,26261066057.60962,1.423140742035226
1964.143310546875,1974.0655517578125,1941.068359375,1949.4676513671875,1929.56103515625,9293214,-0.007565045345528709,0.18484914455461304,18192088637.407104,1.4123746177886602
1923.115966796875,1935.484130859375,1912.639892578125,1917.301025390625,1897.722900390625,14237972,-0.01650021017481551,0.19167241430520798,27394741049.115234,1.3890701397495726
1923.5313720703125,1943.6065673828125,1886.842041015625,1922.2852783203125,1902.65625,10963236,0.002599619393971908,0.18779150999457347,20997056039.871826,1.392681193424453
1930.915283203125,1957.6822509765625,1920.30078125,1944.8526611328125,1924.9931640625,13698541,0.01173987184265357,0.191346946414831,26561354782.129944,1.4090310921529299
1924.454345703125,2000.878662109375,1921.1776123046875,1994.92529296875,1974.554443359375,27655438,0.02574623406524368,0.21254432173503446,54233092064.784546,1.4453083364567052
