Date,Open,High,Low,Close,Adj Close,Volume,Symbol,Sector,Industry,Market,QuoteType,Dividend Yield,Debt-to-Equity Ratio,Current Ratio,Earning per Share,Variability Index
2011-03-11,7.860000133514404,18.020000457763672,7.860000133514404,16.709999084472656,16.709999084472656,292275,INDTERRAIN,Consumer Cyclical,Apparel Manufacturing,N/A,EQUITY,,72.801,1.591,-3.37,1.2926208844358473
2011-03-14,15.880000114440918,15.880000114440918,15.880000114440918,15.880000114440918,15.880000114440918,23690,INDTERRAIN,Consumer Cyclical,Apparel Manufacturing,N/A,EQUITY,,72.801,1.591,-3.37,0.0
2011-03-15,15.09000015258789,15.09000015258789,15.09000015258789,15.09000015258789,15.09000015258789,1160,INDTERRAIN,Consumer Cyclical,Apparel Manufacturing,N/A,EQUITY,,72.801,1.591,-3.37,0.0
2011-03-16,14.34000015258789,14.989999771118164,14.34000015258789,14.34000015258789,14.34000015258789,62995,INDTERRAIN,Consumer Cyclical,Apparel Manufacturing,N/A,EQUITY,,72.801,1.591,-3.37,0.04532772744866186
2011-03-17,13.630000114440918,14.199999809265137,13.630000114440918,13.630000114440918,13.630000114440918,76700,INDTERRAIN,Consumer Cyclical,Apparel Manufacturing,N/A,EQUITY,,72.801,1.591,-3.37,0.04181949303289491
2011-03-18,13.029999732971191,13.579999923706055,12.949999809265137,13.0,13.0,46985,INDTERRAIN,Consumer Cyclical,Apparel Manufacturing,N/A,EQUITY,,72.801,1.591,-3.37,0.048648658202309895
2011-03-21,12.350000381469727,13.300000190734863,12.350000381469727,12.670000076293945,12.670000076293945,8980,INDTERRAIN,Consumer Cyclical,Apparel Manufacturing,N/A,EQUITY,,72.801,1.591,-3.37,0.07692305910294076
2011-03-22,12.619999885559082,13.3100004196167,12.619999885559082,13.3100004196167,13.3100004196167,7560,INDTERRAIN,Consumer Cyclical,Apparel Manufacturing,N/A,EQUITY,,72.801,1.591,-3.37,0.05467516167311354
2011-03-23,13.979999542236328,13.979999542236328,13.329999923706055,13.800000190734863,13.800000190734863,78120,INDTERRAIN,Consumer Cyclical,Apparel Manufacturing,N/A,EQUITY,,72.801,1.591,-3.37,0.04876216220934217
2011-03-24,13.25,13.960000038146973,13.25,13.960000038146973,13.960000038146973,45280,INDTERRAIN,Consumer Cyclical,Apparel Manufacturing,N/A,EQUITY,,72.801,1.591,-3.37,0.05358490853939416
2011-03-25,14.449999809265137,14.449999809265137,13.600000381469727,14.15999984741211,14.15999984741211,6750,INDTERRAIN,Consumer Cyclical,Apparel Manufacturing,N/A,EQUITY,,72.801,1.591,-3.37,0.062499956173056544
2011-03-28,14.0,14.0,13.100000381469727,13.5600004196167,13.5600004196167,9790,INDTERRAIN,Consumer Cyclical,Apparel Manufacturing,N/A,EQUITY,,72.801,1.591,-3.37,0.06870225895591156
2011-03-29,12.4399995803833,14.0,12.4399995803833,13.239999771118164,13.239999771118164,1130,INDTERRAIN,Consumer Cyclical,Apparel Manufacturing,N/A,EQUITY,,72.801,1.591,-3.37,0.12540196722166067
2011-03-30,12.850000381469727,13.800000190734863,12.850000381469727,13.420000076293945,13.420000076293945,8135,INDTERRAIN,Consumer Cyclical,Apparel Manufacturing,N/A,EQUITY,,72.801,1.591,-3.37,0.0739299440516032
2011-03-31,14.0,14.0,13.220000267028809,14.0,14.0,6965,INDTERRAIN,Consumer Cyclical,Apparel Manufacturing,N/A,EQUITY,,72.801,1.591,-3.37,0.05900149146869088
2011-04-01,14.0,14.979999542236328,12.819999694824219,14.289999961853027,14.289999961853027,45415,INDTERRAIN,Consumer Cyclical,Apparel Manufacturing,N/A,EQUITY,,72.801,1.591,-3.37,0.1684867315780171
2011-04-04,13.600000381469727,15.170000076293945,13.600000381469727,14.979999542236328,14.979999542236328,10185,INDTERRAIN,Consumer Cyclical,Apparel Manufacturing,N/A,EQUITY,,72.801,1.591,-3.37,0.11544115079315548
