Date,Open,High,Low,Close,Adj Close,Volume,Symbol,Sector,Industry,Market,QuoteType,Dividend Yield,Debt-to-Equity Ratio,Current Ratio,Earning per Share,Variability Index
2006-03-17,27.43638038635254,29.728843688964844,25.01588249206543,28.357023239135742,22.462417602539062,164516958,M&MFIN,Financial Services,Credit Services,N/A,EQUITY,0.0211,460.453,2.686,15.66,0.18839875820468366
2006-03-20,28.625289916992188,29.47277069091797,28.046077728271484,28.66796875,22.708730697631836,28297974,M&MFIN,Financial Services,Credit Services,N/A,EQUITY,0.0211,460.453,2.686,15.66,0.05086960738215188
2006-03-21,28.747230529785156,30.93604278564453,28.716745376586914,29.728843688964844,23.54907989501953,42723721,M&MFIN,Financial Services,Credit Services,N/A,EQUITY,0.0211,460.453,2.686,15.66,0.07728234449810024
2006-03-22,29.71664810180664,29.826393127441406,27.81439208984375,28.338733673095703,22.44792938232422,15674965,M&MFIN,Financial Services,Credit Services,N/A,EQUITY,0.0211,460.453,2.686,15.66,0.07233668926139593
2006-03-23,28.521642684936523,30.289764404296875,28.521642684936523,29.68006706237793,23.510440826416016,17797551,M&MFIN,Financial Services,Credit Services,N/A,EQUITY,0.0211,460.453,2.686,15.66,0.061992282102817695
2006-03-24,30.326345443725586,30.326345443725586,29.308151245117188,29.832490921020508,23.631175994873047,8958772,M&MFIN,Financial Services,Credit Services,N/A,EQUITY,0.0211,460.453,2.686,15.66,0.03474099031674788
2006-03-27,29.87516975402832,30.289764404296875,29.52154541015625,30.015399932861328,23.77606773376465,4574654,M&MFIN,Financial Services,Credit Services,N/A,EQUITY,0.0211,460.453,2.686,15.66,0.026022316361403487
2006-03-28,30.24098777770996,31.46038246154785,29.6922607421875,30.54583740234375,24.19624137878418,15592793,M&MFIN,Financial Services,Credit Services,N/A,EQUITY,0.0211,460.453,2.686,15.66,0.05954823496643219
2006-03-29,30.72874641418457,30.990915298461914,29.87516975402832,29.991012573242188,23.756750106811523,2746862,M&MFIN,Financial Services,Credit Services,N/A,EQUITY,0.0211,460.453,2.686,15.66,0.037346918983887895
2006-03-30,30.36292839050293,30.686067581176758,29.47277069091797,29.637388229370117,23.476633071899414,2117558,M&MFIN,Financial Services,Credit Services,N/A,EQUITY,0.0211,460.453,2.686,15.66,0.04116670614319496
2006-03-31,29.50935173034668,30.106855392456055,29.19230842590332,29.52764320373535,23.38970375061035,1280758,M&MFIN,Financial Services,Credit Services,N/A,EQUITY,0.0211,460.453,2.686,15.66,0.031328353798195215
